"borrower_code","is_defaulted","age_woe","employment_status_woe","annual_income_woe","debt_to_income_ratio_woe","credit_score_bureau_woe","loan_amount_woe","interest_rate_pct_woe"
"BORR_00050",0,-0.497699848459965,0.037832601224235,-0.54507874931471,-0.341800490445478,1.51020054308605,-0.0729896135779528,0.151602895919437
"BORR_00051",0,0.146117211113974,0.037832601224235,0.337310430883764,0.0180652842540769,-3.43458207467692,0.288768313348371,-0.23440715863823
"BORR_00052",0,0.146117211113974,-0.44318444163337,-0.54507874931471,-0.341800490445478,-3.43458207467692,-0.411547356690187,-0.592752218784067
"BORR_00053",0,-0.0978146070384635,0.037832601224235,0.00771107355031319,-0.341800490445478,-0.841071363806045,-0.0729896135779528,0.312929674010676
"BORR_00054",0,0.146117211113974,0.037832601224235,0.185207978194692,0.18935009021854,-3.43458207467692,-0.300216674045857,0.259859837233353
"BORR_00055",0,-0.0978146070384635,0.037832601224235,0.00771107355031319,0.705083437480601,0.656293273311169,0.288768313348371,0.151602895919437
"BORR_00056",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.136391544057586,1.51020054308605,-0.300216674045857,0.435750503697017
"BORR_00057",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.18935009021854,-3.43458207467692,0.00496758760456228,-0.23440715863823
"BORR_00058",0,-0.497699848459965,0.037832601224235,0.337310430883764,0.0180652842540769,-3.43458207467692,0.00496758760456228,0.151602895919437
"BORR_00059",0,-0.497699848459965,0.037832601224235,0.00771107355031319,0.0180652842540769,-0.841071363806045,-0.0800626615800131,-0.23440715863823
"BORR_00060",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,-0.841071363806045,0.277145473520378,0.312929674010676
"BORR_00061",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.136391544057586,-3.43458207467692,-0.0729896135779528,-0.253221305452448
"BORR_00062",0,0.187914339792435,0.037832601224235,0.00771107355031319,-0.136391544057586,-0.841071363806045,-0.0729896135779528,0.151602895919437
"BORR_00063",0,0.187914339792435,0.037832601224235,-0.130337798744024,-0.341800490445478,1.51020054308605,-0.0800626615800131,0.312929674010676
"BORR_00064",0,-0.0978146070384635,-0.44318444163337,-0.507939202365253,-0.136391544057586,1.51020054308605,-0.0729896135779528,-0.23440715863823
"BORR_00065",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.0141663669819817,0.656293273311169,-0.0800626615800131,0.151602895919437
"BORR_00066",0,0.187914339792435,0.0919789645941921,0.00771107355031319,-0.0141663669819817,-3.43458207467692,-0.300216674045857,0.151602895919437
"BORR_00067",0,0.146117211113974,0.0919789645941921,0.00771107355031319,-0.136391544057586,-3.43458207467692,-0.300216674045857,0.151602895919437
"BORR_00068",0,-0.497699848459965,0.037832601224235,0.00771107355031319,-0.136391544057586,1.51020054308605,0.233660361580639,-0.253221305452448
"BORR_00069",0,0.146117211113974,-0.44318444163337,0.185207978194692,0.397035991516326,-3.43458207467692,0.00496758760456228,0.151602895919437
"BORR_00070",0,0.146117211113974,0.037832601224235,0.337310430883764,-0.136391544057586,-3.43458207467692,0.00496758760456228,0.151602895919437
"BORR_00071",0,0.146117211113974,0.037832601224235,-0.507939202365253,-0.719557128647638,-0.841071363806045,-0.411547356690187,-0.852103784609621
"BORR_00072",0,-0.0978146070384635,0.037832601224235,-0.130337798744024,-0.136391544057586,-0.841071363806045,-0.0729896135779528,-0.23440715863823
"BORR_00073",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.136391544057586,-0.841071363806045,0.233660361580639,-0.852103784609621
"BORR_00074",0,-0.497699848459965,0.0919789645941921,0.00771107355031319,-0.136391544057586,-0.841071363806045,-0.0729896135779528,-0.852103784609621
"BORR_00075",0,0.146117211113974,-0.44318444163337,0.00771107355031319,0.0180652842540769,-3.43458207467692,0.233660361580639,0.151602895919437
"BORR_00076",0,-0.497699848459965,0.0919789645941921,0.638875188120734,-0.136391544057586,-3.43458207467692,-0.0729896135779528,-0.253221305452448
"BORR_00077",0,-0.0978146070384635,0.037832601224235,0.00771107355031319,0.0180652842540769,-0.841071363806045,0.00496758760456228,0.151602895919437
"BORR_00078",0,-0.497699848459965,0.037832601224235,0.638875188120734,-0.136391544057586,-3.43458207467692,-0.0800626615800131,0.259859837233353
"BORR_00079",0,-0.497699848459965,-0.44318444163337,0.185207978194692,0.397035991516326,-3.43458207467692,0.00496758760456228,-0.23440715863823
"BORR_00080",0,0.146117211113974,0.037832601224235,-0.130337798744024,0.18935009021854,1.51020054308605,-0.300216674045857,0.151602895919437
"BORR_00081",0,-0.497699848459965,0.0919789645941921,0.00771107355031319,0.397035991516326,-0.841071363806045,0.277145473520378,0.312929674010676
"BORR_00082",0,-0.497699848459965,0.0919789645941921,0.337310430883764,0.705083437480601,-3.43458207467692,0.233660361580639,0.259859837233353
"BORR_00083",0,0.146117211113974,0.037832601224235,0.337310430883764,0.0180652842540769,-0.841071363806045,0.277145473520378,0.151602895919437
"BORR_00084",0,-0.497699848459965,0.037832601224235,0.00771107355031319,-0.719557128647638,1.51020054308605,-0.0800626615800131,0.312929674010676
"BORR_00085",0,0.146117211113974,0.037832601224235,0.638875188120734,-0.719557128647638,1.51020054308605,0.277145473520378,-0.23440715863823
"BORR_00086",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,1.51020054308605,-0.411547356690187,-0.23440715863823
"BORR_00087",0,0.146117211113974,-0.44318444163337,0.00771107355031319,-0.719557128647638,0.656293273311169,-0.0800626615800131,0.259859837233353
"BORR_00088",0,0.146117211113974,0.037832601224235,-0.507939202365253,-0.136391544057586,-0.841071363806045,0.288768313348371,-0.253221305452448
"BORR_00089",0,0.146117211113974,-0.44318444163337,-0.54507874931471,-0.341800490445478,-0.841071363806045,0.00496758760456228,0.151602895919437
"BORR_00090",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.0141663669819817,-3.43458207467692,-0.411547356690187,0.151602895919437
"BORR_00091",0,0.146117211113974,0.037832601224235,-0.54507874931471,-0.136391544057586,-0.841071363806045,-0.0800626615800131,0.259859837233353
"BORR_00092",0,-0.497699848459965,0.037832601224235,-1.38340793971915,-0.341800490445478,-0.841071363806045,-0.0800626615800131,0.151602895919437
"BORR_00093",0,0.146117211113974,0.037832601224235,-0.130337798744024,-0.136391544057586,-0.841071363806045,0.00496758760456228,-0.23440715863823
"BORR_00094",0,0.187914339792435,0.037832601224235,0.337310430883764,-0.136391544057586,-3.43458207467692,-0.0729896135779528,-0.592752218784067
"BORR_00095",0,0.146117211113974,0.0919789645941921,0.00771107355031319,-0.136391544057586,-0.841071363806045,-0.0729896135779528,0.151602895919437
"BORR_00096",0,-0.0978146070384635,0.0919789645941921,-1.38340793971915,0.18935009021854,1.51020054308605,0.233660361580639,0.151602895919437
"BORR_00097",0,-0.0978146070384635,0.0919789645941921,0.185207978194692,0.0180652842540769,1.51020054308605,-0.0729896135779528,-0.852103784609621
"BORR_00098",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,1.51020054308605,-0.0800626615800131,-0.253221305452448
"BORR_00099",0,0.187914339792435,0.037832601224235,0.337310430883764,0.0180652842540769,1.51020054308605,0.00496758760456228,-0.592752218784067
"BORR_00100",0,0.146117211113974,0.037832601224235,-1.38340793971915,-0.0141663669819817,-3.43458207467692,0.00496758760456228,0.259859837233353
"BORR_00101",0,-0.0978146070384635,0.037832601224235,0.185207978194692,-0.341800490445478,1.51020054308605,0.233660361580639,0.151602895919437
"BORR_00102",1,0.146117211113974,0.037832601224235,0.337310430883764,0.18935009021854,1.51020054308605,-0.0729896135779528,-0.23440715863823
"BORR_00103",0,-0.0978146070384635,0.037832601224235,-1.38340793971915,-0.136391544057586,-3.43458207467692,-0.0800626615800131,0.151602895919437
"BORR_00104",0,-0.497699848459965,0.037832601224235,0.337310430883764,0.0180652842540769,-3.43458207467692,-0.411547356690187,0.259859837233353
"BORR_00105",0,-0.0978146070384635,-0.44318444163337,0.00771107355031319,-0.341800490445478,-3.43458207467692,0.00496758760456228,-0.23440715863823
"BORR_00106",0,0.146117211113974,0.0919789645941921,0.00771107355031319,-0.0141663669819817,-3.43458207467692,-0.0729896135779528,0.312929674010676
"BORR_00107",0,0.146117211113974,0.037832601224235,-0.130337798744024,0.705083437480601,-3.43458207467692,0.277145473520378,0.435750503697017
"BORR_00108",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.0141663669819817,-0.841071363806045,-0.0800626615800131,-0.852103784609621
"BORR_00109",0,0.187914339792435,0.037832601224235,0.00771107355031319,0.18935009021854,-3.43458207467692,0.00496758760456228,-0.23440715863823
"BORR_00110",0,0.146117211113974,-0.44318444163337,0.337310430883764,0.705083437480601,-3.43458207467692,-0.0729896135779528,0.312929674010676
"BORR_00111",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.18935009021854,-3.43458207467692,-0.0729896135779528,-0.592752218784067
"BORR_00112",1,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,1.51020054308605,-0.0800626615800131,0.435750503697017
"BORR_00113",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.136391544057586,1.51020054308605,0.277145473520378,-0.253221305452448
"BORR_00114",0,-0.0978146070384635,0.037832601224235,0.00771107355031319,-0.136391544057586,-0.841071363806045,0.00496758760456228,0.151602895919437
"BORR_00115",0,-0.0978146070384635,-0.44318444163337,0.337310430883764,-0.719557128647638,1.51020054308605,-0.0729896135779528,0.151602895919437
"BORR_00116",0,-0.0978146070384635,0.0919789645941921,0.337310430883764,-0.136391544057586,-3.43458207467692,-0.411547356690187,0.151602895919437
"BORR_00117",0,-0.0978146070384635,0.037832601224235,0.00771107355031319,-0.136391544057586,-3.43458207467692,-0.0729896135779528,-0.253221305452448
"BORR_00118",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.136391544057586,-3.43458207467692,0.00496758760456228,0.151602895919437
"BORR_00119",0,0.146117211113974,0.0919789645941921,0.00771107355031319,0.18935009021854,-3.43458207467692,0.277145473520378,-0.253221305452448
"BORR_00120",0,-0.497699848459965,0.037832601224235,0.00771107355031319,0.0180652842540769,-0.841071363806045,-0.0800626615800131,-0.592752218784067
"BORR_00121",1,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,0.656293273311169,-0.0729896135779528,0.151602895919437
"BORR_00122",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,-0.841071363806045,0.288768313348371,-0.592752218784067
"BORR_00123",1,0.146117211113974,0.037832601224235,0.185207978194692,-0.341800490445478,1.51020054308605,0.288768313348371,0.151602895919437
"BORR_00124",0,0.146117211113974,0.037832601224235,0.185207978194692,0.397035991516326,-3.43458207467692,0.00496758760456228,-0.23440715863823
"BORR_00125",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.136391544057586,-3.43458207467692,0.277145473520378,-0.23440715863823
"BORR_00126",0,-0.497699848459965,-0.44318444163337,-0.507939202365253,-0.719557128647638,-3.43458207467692,0.233660361580639,0.259859837233353
"BORR_00127",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,0.656293273311169,0.00496758760456228,0.151602895919437
"BORR_00128",0,0.146117211113974,0.037832601224235,-1.38340793971915,0.397035991516326,-3.43458207467692,-0.411547356690187,-0.23440715863823
"BORR_00129",0,0.187914339792435,0.037832601224235,-1.38340793971915,-0.719557128647638,-0.841071363806045,-0.0729896135779528,-0.253221305452448
"BORR_00130",0,0.146117211113974,0.037832601224235,0.337310430883764,0.0180652842540769,1.51020054308605,0.288768313348371,-0.852103784609621
"BORR_00131",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.136391544057586,-3.43458207467692,-0.0729896135779528,-0.253221305452448
"BORR_00132",0,0.146117211113974,-0.44318444163337,-0.507939202365253,0.0180652842540769,-0.841071363806045,-0.0800626615800131,0.151602895919437
"BORR_00133",0,-0.497699848459965,0.037832601224235,0.337310430883764,0.18935009021854,-3.43458207467692,0.00496758760456228,-0.253221305452448
"BORR_00134",0,0.187914339792435,0.037832601224235,-1.38340793971915,0.0180652842540769,-3.43458207467692,0.00496758760456228,0.435750503697017
"BORR_00135",0,0.187914339792435,0.037832601224235,0.00771107355031319,-0.136391544057586,-0.841071363806045,-0.0729896135779528,0.151602895919437
"BORR_00136",0,0.187914339792435,0.037832601224235,0.185207978194692,-0.341800490445478,-3.43458207467692,-0.0729896135779528,-0.253221305452448
"BORR_00137",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,-0.841071363806045,0.233660361580639,0.312929674010676
"BORR_00138",0,-0.497699848459965,0.037832601224235,0.337310430883764,0.0180652842540769,-3.43458207467692,0.233660361580639,-0.23440715863823
"BORR_00139",1,0.146117211113974,0.037832601224235,0.638875188120734,0.397035991516326,1.51020054308605,0.277145473520378,0.151602895919437
"BORR_00140",0,0.146117211113974,0.037832601224235,-0.130337798744024,-0.719557128647638,-3.43458207467692,0.277145473520378,0.151602895919437
"BORR_00141",0,-0.0978146070384635,0.037832601224235,0.00771107355031319,-0.136391544057586,1.51020054308605,0.00496758760456228,-0.592752218784067
"BORR_00142",0,-0.497699848459965,0.037832601224235,0.00771107355031319,0.397035991516326,-0.841071363806045,0.00496758760456228,-0.253221305452448
"BORR_00143",0,-0.497699848459965,0.037832601224235,0.337310430883764,0.0180652842540769,-3.43458207467692,0.288768313348371,0.151602895919437
"BORR_00144",0,0.146117211113974,0.037832601224235,-1.38340793971915,-0.341800490445478,-3.43458207467692,-0.0729896135779528,-0.253221305452448
"BORR_00145",0,0.146117211113974,-0.44318444163337,-0.507939202365253,-0.136391544057586,-3.43458207467692,0.233660361580639,0.151602895919437
"BORR_00146",0,-0.497699848459965,0.0919789645941921,0.337310430883764,-0.136391544057586,-0.841071363806045,0.00496758760456228,-0.852103784609621
"BORR_00147",0,0.146117211113974,0.037832601224235,0.337310430883764,0.0180652842540769,1.51020054308605,0.277145473520378,0.312929674010676
"BORR_00148",0,0.146117211113974,0.037832601224235,0.337310430883764,0.18935009021854,-0.841071363806045,0.233660361580639,-0.592752218784067
"BORR_00149",0,0.146117211113974,0.037832601224235,0.185207978194692,-0.341800490445478,1.51020054308605,-0.0729896135779528,0.435750503697017
"BORR_00150",0,0.187914339792435,0.0919789645941921,-0.507939202365253,-0.719557128647638,-3.43458207467692,0.00496758760456228,-0.852103784609621
"BORR_00151",0,0.146117211113974,0.037832601224235,-0.54507874931471,-0.136391544057586,1.51020054308605,0.00496758760456228,0.259859837233353
"BORR_00152",0,0.146117211113974,-0.44318444163337,0.185207978194692,-0.136391544057586,-3.43458207467692,-0.300216674045857,-0.23440715863823
"BORR_00153",0,-0.497699848459965,0.037832601224235,0.00771107355031319,0.18935009021854,0.656293273311169,0.00496758760456228,-0.23440715863823
"BORR_00154",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,-0.841071363806045,-0.0800626615800131,0.151602895919437
"BORR_00155",0,0.146117211113974,0.037832601224235,0.638875188120734,-0.136391544057586,-0.841071363806045,-0.300216674045857,-0.253221305452448
"BORR_00156",0,-0.497699848459965,0.037832601224235,0.337310430883764,0.0180652842540769,-3.43458207467692,0.00496758760456228,0.151602895919437
"BORR_00157",0,0.146117211113974,0.037832601224235,-1.38340793971915,0.0180652842540769,1.51020054308605,0.00496758760456228,0.312929674010676
"BORR_00158",0,0.146117211113974,0.0919789645941921,0.00771107355031319,0.0180652842540769,-0.841071363806045,-0.0729896135779528,0.151602895919437
"BORR_00159",0,0.146117211113974,0.037832601224235,-0.130337798744024,-0.136391544057586,-3.43458207467692,-0.0729896135779528,-0.852103784609621
"BORR_00160",0,-0.497699848459965,0.037832601224235,-0.54507874931471,0.0180652842540769,-3.43458207467692,0.00496758760456228,0.151602895919437
"BORR_00161",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.397035991516326,-3.43458207467692,0.00496758760456228,0.435750503697017
"BORR_00162",0,-0.0978146070384635,0.037832601224235,0.00771107355031319,0.397035991516326,1.51020054308605,0.00496758760456228,0.435750503697017
"BORR_00163",0,-0.497699848459965,0.0919789645941921,0.00771107355031319,-0.0141663669819817,-3.43458207467692,-0.0729896135779528,-0.852103784609621
"BORR_00164",0,0.146117211113974,0.037832601224235,0.185207978194692,0.0180652842540769,-3.43458207467692,0.00496758760456228,0.259859837233353
"BORR_00165",0,0.187914339792435,0.037832601224235,0.337310430883764,-0.136391544057586,-3.43458207467692,0.00496758760456228,-0.253221305452448
"BORR_00166",0,0.146117211113974,0.0919789645941921,0.00771107355031319,-0.136391544057586,-0.841071363806045,0.233660361580639,0.151602895919437
"BORR_00167",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,-0.841071363806045,0.00496758760456228,-0.23440715863823
"BORR_00168",0,-0.0978146070384635,0.0919789645941921,0.00771107355031319,-0.136391544057586,-3.43458207467692,-0.0729896135779528,-0.852103784609621
"BORR_00169",0,0.146117211113974,0.037832601224235,0.185207978194692,-0.136391544057586,-0.841071363806045,-0.411547356690187,0.151602895919437
"BORR_00170",0,0.146117211113974,0.037832601224235,0.337310430883764,0.0180652842540769,-0.841071363806045,-0.0729896135779528,-0.592752218784067
"BORR_00171",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.136391544057586,-0.841071363806045,-0.300216674045857,0.259859837233353
"BORR_00172",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.719557128647638,1.51020054308605,-0.0729896135779528,0.435750503697017
"BORR_00173",0,-0.497699848459965,0.037832601224235,0.00771107355031319,0.397035991516326,-3.43458207467692,0.00496758760456228,0.435750503697017
"BORR_00174",0,0.146117211113974,0.037832601224235,-1.38340793971915,0.0180652842540769,-0.841071363806045,-0.0800626615800131,-0.23440715863823
"BORR_00175",0,-0.0978146070384635,0.0919789645941921,-1.38340793971915,-0.136391544057586,0.656293273311169,-0.411547356690187,0.151602895919437
"BORR_00176",0,0.146117211113974,0.0919789645941921,-1.38340793971915,-0.341800490445478,-0.841071363806045,0.00496758760456228,-0.23440715863823
"BORR_00177",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.705083437480601,-3.43458207467692,-0.411547356690187,0.312929674010676
"BORR_00178",0,0.146117211113974,0.037832601224235,-0.507939202365253,-0.341800490445478,-0.841071363806045,0.277145473520378,0.259859837233353
"BORR_00179",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.397035991516326,1.51020054308605,-0.411547356690187,-0.23440715863823
"BORR_00180",0,0.187914339792435,0.037832601224235,0.00771107355031319,-0.136391544057586,-3.43458207467692,-0.0729896135779528,0.151602895919437
"BORR_00181",0,0.146117211113974,0.037832601224235,0.00771107355031319,-0.341800490445478,1.51020054308605,-0.0729896135779528,-0.253221305452448
"BORR_00182",0,-0.497699848459965,-0.44318444163337,-0.130337798744024,0.0180652842540769,-3.43458207467692,0.00496758760456228,0.151602895919437
"BORR_00183",0,0.146117211113974,0.037832601224235,-1.38340793971915,0.18935009021854,-3.43458207467692,-0.0729896135779528,-0.23440715863823
"BORR_00184",0,0.187914339792435,0.037832601224235,-0.507939202365253,-0.341800490445478,1.51020054308605,0.00496758760456228,0.312929674010676
"BORR_00185",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,-3.43458207467692,-0.0729896135779528,-0.23440715863823
"BORR_00186",0,-0.0978146070384635,0.0919789645941921,0.00771107355031319,-0.341800490445478,-3.43458207467692,0.277145473520378,-0.852103784609621
"BORR_00187",0,-0.0978146070384635,0.0919789645941921,0.185207978194692,-0.136391544057586,-0.841071363806045,0.288768313348371,-0.592752218784067
"BORR_00188",0,0.146117211113974,-0.44318444163337,0.00771107355031319,-0.0141663669819817,-3.43458207467692,0.288768313348371,0.151602895919437
"BORR_00189",0,-0.0978146070384635,0.037832601224235,0.638875188120734,-0.341800490445478,-3.43458207467692,-0.0729896135779528,-0.852103784609621
"BORR_00190",0,0.146117211113974,0.037832601224235,-0.54507874931471,0.0180652842540769,-0.841071363806045,-0.300216674045857,0.151602895919437
"BORR_00191",0,0.146117211113974,-0.44318444163337,0.185207978194692,0.0180652842540769,-3.43458207467692,0.233660361580639,-0.23440715863823
"BORR_00192",1,0.146117211113974,0.0919789645941921,0.337310430883764,0.0180652842540769,1.51020054308605,-0.0800626615800131,0.151602895919437
"BORR_00193",0,0.146117211113974,0.037832601224235,0.00771107355031319,0.0180652842540769,-3.43458207467692,-0.0800626615800131,-0.253221305452448
"BORR_00194",1,0.146117211113974,0.0919789645941921,-0.130337798744024,-0.136391544057586,1.51020054308605,0.288768313348371,0.151602895919437
"BORR_00195",0,-0.497699848459965,0.0919789645941921,0.638875188120734,0.0180652842540769,1.51020054308605,-0.300216674045857,0.259859837233353
